movieCd,movieNm
20138823,와일드 씽 2
19978303,옹이
20008621,올모스트 페이머스
19928291,오브 마이스 앤 맨
19898061,열정의 록큰롤
20112481,역사와 기억
19958517,여비서
19928314,엠마뉴엘 시리즈 : 마술
20124546,엠마뉴엘 - 뉴 엠마뉴엘 4
20124397,엠마누엘-향수
20124395,엠마누엘-인 베니스
20124648,엘리사의 사생활과 위험한 정사
20124647,에로틱 아카데미
20124646,에로틱 미라지
19928310,언톨드 스토리 : 팔선반점의 인육만두
19988424,언더커렌트
19960177,랜드 앤 프리덤 
20140038,숨겨진 계략
19978437,야성녀 아이비 3
2010A307,애프터 섹스
20128027,아킬레스
20110470,아오소라-끝없는욕정
20080231,아시아에서 여성으로 산다는 것
20128020,아무래도 이상해
20124314,신세기 에반게리온 : 데스&리버스
20101374,신 독일 영년 
20060775,시험은 끝났다
20060839,시계
20135685,슬램덩크 극장판 4 
20135688,슬램덩크 극장판 3 
20135689,슬램덩크 극장판 2 
20135690,슬램덩크 극장판
2009A231,스피시맨
20008680,스피드 4초
19948343,스타퀘스트
20128024,스크린 플레이
19958697,스캐너 캅 2
20124631,스네이크
20127831,슈퍼 그랜파 2
20060801,순수
20128009,수련의 사람
19918465,쇼팽의 연인
20124291,소림소자
20060903,소리의 방
20060840,소 풀을 뜯다
2010A280,섹스 언더 글래스
20000046,나도 아내가 있었으면 좋겠다
19978540,서상염담
19908294,샤크마
20135625,상귀네르 섬
20135638,사랑의 기도 - 아들을 위하여
19948167,청춘 스케치
20128039,빌리의 풍선
20060783,비밀의 문
20060676,비명
20124606,비녀정전
19998238,브라보 투 제로
20124731,브라더 스토리
19978167,복제 인간
20173226,패왕별희 디 오리지널
20113794,"보르헤스, 시 속의 삶"
20060760,배반
20128037,방송불가
20060904,방게이야기
20111412,반짝이는 순간들-2
20124290,밀림의 왕자 레오(새끼알 소동 / 다이아몬드와 악어의 전쟁)
20124289,밀림의 왕자 레오(밀림의 동물을 지켜라 / 밀림의 친구를 구하라 / 아기 사자의 비밀)
20124288,밀림의 왕자 레오(독수리의 출현 / 리아를 구출하라 / 밀림의 사냥대회)
19988774,미소년지련
20008700,미미
20060836,물속에서 스무살
20248831,황금 문
20124448,무림황후
19980003,태양은 없다
20248730,페트라
20248729,쿠바 리브레
19918461,유메지
19970037,비트
19910354,탈명가두
20247816,학교가는 길
20071054,중경삼림
19910006,베를린 리포트
19950038,태권 파이터
20060871,목요일 3교시
20060774,"모든 천사는 수위를 꿈꾼다, 단팥죽(단편)"
20134925,모니카 벨루치의 줄리아
20061278,망월동 行 25-2
20060687,"만수야, 그 동안 잘 있었느냐?"
20134898,마의전기
20128028,리골레토
20134923,롤리 폴리 올리
20119225,로트링겐!
20128022,로보팅
19988203,레이디호크2
19938092,러쉬 라이프
20132507,러브 앤 레이지
20134287,라쵸 드롬
20060798,라스트 걸 슬립스
19920053,시라소니
20060674,드리프트
20136440,드래곤볼 Z 극장판 1
19918355,동행
20111435,동어하초
20136205,동물적 본능 3 
20060685,동면
19928129,돌아온 헬나이트
20060822,돌고돌고
20119741,독일 전기톱 살인사건
19928425,도협
19970093,월레스 앤 그로밋
19970318,킹덤 1
19980176,킹덤 2
19900332,지존무명
20138114,신의 결혼식
20138116,신의 코미디
20124315,엔드 오브 에반게리온
19970049,오디션
19890070,신사동 제비
19960038,알바트로스
19910116,서울야누스
19940022,비는 사랑을 타고
19920062,요절복통 신 양반뎐
19960053,환희
20060870,단팥죽
20134722,뉴 러브 스트릿
20112485,녹슨 필름
20060885,낯설음
20128087,날아라 슈퍼보드
20119223,나폴리의 결혼 사진가
20060787,"나의 수기, 정수기"
20060758,나는 집으로 간다
19988602,길버트와 설리반
20072082,공공장소
20135948,고 피쉬
20135950,겨울전쟁: 105일간의 전투
20131802,건샤이
20135957,거프만을 기다리며
20060802,거울3+3 
20060879,개집으로 오세요
20060841,강을 건너다
20060832,www.DESIRES.co.kr 
20060830,We Can't Share A Toilet 
20060817,The Silent Music Band 
20060859,Replay 
20060851,"Like Sex, The Fish "
20060843,Egg Egg  
20060845,EX Man 
20060842,Door 
20119700,A사인데이즈
20081205,21세기의 기원
20138710,2112년 도라에몽의 탄생
20100877,"1989 가을, 라이프치히"
20119740,100년 동안의 히틀러
19910081,바람불면 일어서는 숲
20204384,저는 여배우입니다
19900097,그래 가끔 하늘을 보자
19900084,새벽에서 밤까지
20236635,블루 블랙 퍼머넌트
20124722,피아니스트의 전설
19900242,배트맨
20000278,로망스
20236523,완전한 사랑
20162981,네네트와 보니
20162978,죽음은 두렵지 않다
20234653,마크로스 플러스 -무비 에디션-
20196204,그러나... 복지를 버리는 시대로
19940224,에덴의 마지막 날 
19940388,스페셜리스트 
19940407,분노의 폭발
20235961,수잔나
20081482,샤인 리마스터링
19978430,달콤한 내세
19980085,크래쉬
19910136,몬트리올 예수
19920065,빠담풍
19890041,행복은 성적순이 아니잖아요
19890010,오늘 여자
19910108,열일곱살의 쿠데타
19900011,나는 날마다 일어선다
19940254,누드 모델 
20226162,킹 오브 뉴욕
20060351,팀 버튼의 크리스마스 악몽
20101388,초콜렛 고마워
20170245,사기
20080506,의식
20101386,지옥
19930078,엠마와 부베의 사랑
19970100,첨밀밀 
20234292,검은 집
20234291,하루
20101373,고다르 영화사
20081202,영화의 역사(들) 2부
20081201,영화의 역사(들) 1부
19950257,아폴로 13 
20234070,레드브릭
20234069,밀항 탈출
20234068,시민군 윤상원
20190646,한국영화 씻김
19960329,빅보스
20233461,WET DREAM
20010146,말레나
20090093,정사
19970264,아름다운 청춘 
19920334,그들만의 리그
19918014,아틀란티스 : 바다의 오페라 
19900237,니키타
20183202,"레드헌트2, 국가범죄"
19990140,인생은 아름다워
19960041,아기공룡 둘리-얼음별 대모험
20232626,잠들 수 없는 함성 4.3항쟁
19998250,"안녕, 나의 집"
20232513,불한당들
20130581,나비 사냥
19990070,인정사정 볼 것 없다
19930052,그 섬에 가고 싶다
19960060,학생부군신위
19990053,해피엔드
19990084,쉬리
19920061,우리들의 일그러진 영웅
20126726,겨울의 길목
19940073,그래서 나는 도끼부인과 결혼했다
19950066,동경의 주먹
19988515,총알 발레
19940433,뱀파이어와의 인터뷰 
19920387,어퓨굿맨
19890011,아제아제 바라아제
19990068,송어
19910059,경마장 가는 길
20010284,스트레이트 스토리
20228649,오디션
20001063,베크마이스터 하모니즈
20219263,햇빛 속의 모과나무
20126732,프레임 속의 기억들
20100457,지리멸렬
19970103,라빠르망
19920128,욕망의 낮과 밤
20080269,해피 투게더
19968227,이마 베프
19980074,타이타닉
20239924,유희
20239923,아름다운 과일
20000067,러브레터
20124566,모베터 블루스
20081442,노스모킹
20081441,스모킹
19898048,델로니어스 몽크
20227603,철남2
19920389,나 홀로 집에 2
19910355,나홀로 집에
20070163,달은 어디에 떠 있는가
19920366,보디가드
19940005,젊은 남자
20228816,마중
19960279,비밀과 거짓말
19940193,네이키드
20148890,하층민들
19900046,사랑은 지금부터 시작이야
20200401,오! 슬프도다
20131408,누벨바그
20209024,디지몬 어드벤처: 우리들의 워 게임!
19910073,뻘
19960024,세 친구
19928437,92 흑장미 대 흑장미
19898434,폭소무적
19980133,도신불패 
19910186,성전강호
19988683,루팡 3세: 도쿄 크리시스
20001391,카드캡터 체리 2
19950024,"301, 302"
19898254,"요리사, 도둑, 그의 아내 그리고 그녀의 정부"
2022A461,루팡 3세 스페셜: 바이바이 리버티 위기일발
20172325,냉혈저격수
20020192,기쿠지로의 여름
19980157,위대한 유산 
19950202,나쁜 녀석들 
19969014,쉘 위 댄스
20040725,화양연화
19930095,동성서취
20008177,솜사탕
19970018,블랙잭
19970284,여인의 초상
19930072,드라큐라
19991266,판 타데우스
20157349,코르작
19960057,러브 스토리
19990082,정
19990138,셰익스피어 인 러브
19968109,로미오와 줄리엣
19960318,리차드 3세 
19920190,햄릿
20168706,내가 속한 나라
19950040,남자는 괴로워
19920077,땅끝에 선 연인
2022B195,걸리버의 소인국 여행기
2022B200,게게게의 기타로 요괴특급! 환상의 기차
2022B212,곰돌이 푸: 티거 무비
2022B214,공주님의 성
2022B215,공포계
2022B217,과부들의저녁식사
2022B226,구두쟁이 한스와 요정 친구들
2022B254,극장판 덱스터의 실험실 : 시간 여행
2022A337,극장판 도라에몽: 진구의 도라비안 나이트
2022B279,꼬리치는 여자
2022A200,꼬마 스파이 해리
2022B282,꼬마토끼 레지의 숲속 탐험
2022B307,날개
2022B340,네버엔딩 스토리 3
2022B341,노아의 방주
2022B347,노틀담의 꼽추
2022A219,델라모테 델라모레
2022A401,도라에몽 극장판: 진구와 은하철도
2022A402,도라에몽 극장판: 진구의 바다 대모험
2022A404,도라에몽 극장판: 진구의 천지창조
2022A405,도라에몽 극장판: 진구의 태엽도시 모험기
2022B422,돈키호테
2022A419,드래곤볼Z 극장판: 단 한 명의 최종 결전 프리저에게 도전한 Z전사
2022A420,드래곤볼Z 극장판: 절망에 대한 반격! 남겨진 슈퍼 전사
2022A428,라스트 시덕션
2022A180,로빈 훗
2022A465,루팡 3세 스페셜: 하리마오의 보물을 되찾아라!!
2022B469,루팡 3세 스페셜: 헤밍웨이 페이퍼의 수수께끼
2022B477,마더스 커리지
2022B499,매춘일기
2022B500,매춘파업
2022A515,무술의 달인 이소룡 일대기
2022B534,물만먹고가지요
2022B538,미녀와 야수
2022A526,바다가 들린다
2022A269,배틀 로얄 무삭제판
2022A270,벨벳 골드마인 무삭제판
2022A550,변강쇠와 두 젖소부인
2022A551,변강쇠와 두 젖소부인 2
2022A552,보디백
2022B594,보물섬
2022A205,브룩클린의 뱀파이어
2022B630,블루 스카이
2022B631,비뇨기과
2022B659,사일런스 크라임
2022B665,산부인과에 처녀가 많은 이유
2022B666,산부인과에 처녀가 많은 이유 2
2022B667,산수유상봉
2022A601,세인트세이야 극장판: 최후성전의 전사들
2022B702,세일러 문 R 극장판
2022B703,세일러 문 S 극장판
2022B704,세일러 문 SuperS 극장판
2022A606,셜록홈즈의 마지막 흡혈귀
2022A608,셜록홈즈의 악마의 조력자들
2022A609,셜록홈즈의 일등 신랑감
2022A610,셜록홈즈의 협박의 대가
2022A612,소년탐정 김전일 극장판: 살육의 딥블루
2022A611,소년탐정 김전일 Original 스페셜: 사신병원 살인사건
2022A198,시너
2022A224,시스터 액트 2
2022B773,신소녀경
2022B792,아더왕과 원탁의 기사들
2022B796,아리조나 드림
2022B812,아폴로 11
2022B822,애들은재웠수
2022B823,애들은재웠수2
2022B824,애마부인 12
2022B825,애인이 커졌어요
2022A023,어라이벌
2022B848,엄지공주
2022B850,에로틱 샌프란시스코
2022B852,에로틱 홍콩
2022B856,엘리의 귀환
2022B859,엠마뉴엘의 향수
2022B860,엠마뉴엘이여 영원히 (엠마뉴엘 포에버)
2022B865,여교주 (처녀보살2)
2022A276,연인 무삭제판
2022B881,엿보지마라말이야
2022B901,오인자제
2022B905,옥문단
2022B906,옥문단 2
2022B907,옥여연재
2022B914,왕자와 거지
2022A234,욕망을 파는 집
2022B957,위험한 육체
2022A741,음양로 2: 아재니좌우
2022B999,이집트의 왕자
2022C054,정사수표2
2022C055,정사수표3
2022C056,정사수표4
2022A192,정장추녀자 2: 폭소 구애작전
2022A765,정장추녀자 3: 낭지일족
2022C092,죽은 자들의 삶
2022C096,중국4대미녀열전-서시
2022C097,중국4대미녀열전-신양귀비
2022C098,중국4대미녀열전-왕소군
2022C099,중국4대미녀열전-초선
2022C105,진실
2022C134,천지웅심 : 아마게돈
2022A796,초급학교패왕: 스트리트 파이터
2022C158,칠공주
2022A202,캣츠 (뮤지컬 캣츠 공연실황)
2022C168,커미트먼트
2022C169,커밍아웃
2022C183,크리스마스의 기적
2022C193,템프테이션
2022C198,톡톡튀는 여자1
2022C207,트랜스포머-비스트머신
2022C210,특명 어벤저 3 : 블러드 브라더스
2022C214,틴토 브라스의 마지막 지하철
2022C215,틴토 브라스의 성적 환상
2022C216,틴토 브라스의 인공 수정 실습기
2022C219,파리넬리 무삭제 감독판
2022C250,플래쉬포인트
2022C252,피터코요테의유혹
2022C289,헤라클레스의 모험
2022C302,홈 포 크리스마스
2022A930,훈의초: 라벤더
2022A287,1010
2022A295,99도협
19970099,잉글리쉬 페이션트
20226258,궁전의 침묵
20008894,남자들의 계절
20226271,하이에나들
19958426,히트
20008259,정오의 낯선 물체
20001301,유레카
20134884,멍하고 혼돈스러운
19978805,큐어
19960059,은행나무 침대
20226108,그리고 피라미드들
20136723,아빠하고 나하고  
19928087,쌍룡회
20119219,겨울 이야기 
19988258,가을이야기
20134942,봄 이야기
19991337,태양으로의 여행
19978746,작은 마을
19908036,안소니 퀸의 노인과 바다
19930189,지중해
19900243,심연
20225431,유통기한
20225427,불법주차
19988246,플래닝 하트
19948036,할매캅
19938213,사대천왕
20212150,틈
20123335,체온
20212164,아주 먼 나라 이야기
20168683,초원의 강
20224853,나의 20세기
19940028,헐리우드 키드의 생애
20224544,우연히 나는 아름다움의 섬광을 보았다
19980011,아름다운 시절
20190129,"흐루스탈료프, 나의 차!"
19900105,꼴찌부터 일등까지 우리반을 찾습니다
20080314,아비정전
19988662,땅 위에서도 하늘에서처럼
19998749,광대버섯
20060810,희망이 없으면 불안도 없다 
19958886,비밀의 꽃
19970064,라이브 플래쉬
19920215,하이힐
19980150,키카
20223400,생채기
20223418,만나기 전에 
19960040,하얀 노을
20223337,봉제공장의 딸들
19991134,유하
20134967,어둠은 걷히고
19928182,보헤미안의 생
20050211,성냥공장 소녀
19890001,레닌그라드 카우보이 미국에 가다
19950190,뮤리엘의 웨딩
19998225,어디 갔다 왔니?
19990193,매트릭스 
20212641,"그래, 이거야!"
20120922,시몽 시네마의 101일 밤
19908116,밀루의 어떤 5월
20212113,엘 볼라
20211906,아로파오계인
20060686,집
19970035,바리케이드
20211410,야쿠자의 아내들 : 결착
20211409,야쿠자의 아내들 : 위험한 내기
20211431,야쿠자의 아내들 : 혁혁한 연대
20211408,신 야쿠자의 아내들 : 반하면 지옥
20211407,신 야쿠자의 아내들 : 각오해
20210223,신 야쿠자의 아내들
20210209,야쿠자의 아내들 : 최후의 결투
20210222,야쿠자의 아내들 : 3대 누님
20000243,버팔로 `66
19930086,무장원 소걸아
19940020,게임의 법칙
19980028,남자의 향기
19960055,본 투 킬
19920246,토토의 천국
19990056,여고괴담 두번째 이야기
19950123,가을의 전설 
20210896,예수의 이름으로
20210751,반로환동
20210739,소심간첩
20210703,소년들은 불꽃을 옆에서 보고 싶었다
20030039,링0 - 버스데이
20050265,부에나 비스타 소셜 클럽
20210455,부귀길상
19900248,빽 투 더 퓨쳐 3
19900118,빽 투 더 퓨쳐 2
19979118,주성치의 가유희사 97
20210266,낮의 신이 그에게로 왔다
20210265,빅토리아의 포유류
20210264,어린이의 정원과 위험한 바다
19930125,흐르는 강물처럼
19910238,붉은사랑
20210146,단신귀족
19970316,내 남자친구의 결혼식
19980086,이보다 더 좋을 순 없다 
20120321,데미지
19950012,죽어도 좋은 경험: 천사여 악녀가 되라
20219792,키에슬로프스키: 그저 그래
19910313,베로니카의 이중생활
20215607,어느 짧은 근무일
20000229,유(U) - 571
20219644,기왕
19970024,난중일기
20219128,알카사르 작전
20219082,카리스마
20218911,검은 눈
20060828,이발소 異氏
19940047,절대사랑
20138110,용암의 집
20218645,크리스마스 창고
20218664,그동안
19910011,서울에비타
19900080,죽어도 좋은 경험
20010130,빌리 엘리어트
20149067,백색인
20217997,꼬마 마법사 레미 샵
20020281,바람이 우리를 데려다 주리라
20050214,체리 향기
20050097,올리브나무사이로
20050096,그리고 삶은 계속된다
19908062,클로즈업
19898502,숙제
20129112,내 사랑 지하
20217645,명탐정 코난: 비색의 부재증명
20158593,"쏘아 올린 불꽃, 밑에서 볼까? 옆에서 볼까?"
19900204,죽은 시인의 사회
20216729,원초적 본능
20000011,동감
19980009,해가 서쪽에서 뜬다면
20000021,섬
19970014,접속
19980030,조용한 가족
20217307,터미널 지하다방
20217256,킹덤II 7&8
20217269,킹덤II 5&6
20217268,킹덤I 3&4
20217255,킹덤I 1&2
20217196,마지막 볼셰비키
20000044,공동경비구역 JSA
19910182,늑대와 춤을
20216847,공공 주택
20216457,영웅무상
20216456,응소여랑 92 : 콜 걸
19928458,응소여랑 2 : 현대응소여랑
20216454,홍금보의 맹귀입침흑사회
19930225,피아노
20001158,부에노스 아이레스 제로 디그리
19960052,1996 뽕
19959184,타락천사
20201649,명탐정 코난: 진홍의 수학여행
20215622,사진
19958572,마로영웅 2
19970271,제국
20214891,애재별향적계절
20214890,음양로 3 : 승관발재
20214684,다른 얼굴
20214683,안단테 칸타빌레
20203911,용봉두지반용방
19950332,쇼걸
19928302,완령옥
20203677,살가영웅: 침저악
20203566,남해십삼랑
20000152,바스켓볼 다이어리
20202387,하늘 아래 방 한 칸
20202364,87에서 89로 전진하는 노동자
19938627,벌거벗은 장미
20203063,부부생활 러브센스 101
20203060,극장판 도라에몽: 진구와 구름왕국
20202984,포토라인
20202983,냉장고 이야기
20202982,가끔 그녀를 생각한다
19950185,당신이 잠든 사이에 
19998722,"깡순이, 슈어 프로덕츠 노동자"
20201612,빈 곳에서
20149068,열일곱
20000030,반칙왕
20200733,2020년 우주의 원더키디
19940007,마스카라
20201106,올가미
20201078,유산 혹은 미친놈의 인사
19970029,나쁜 영화
19950263,화평본위 
20206910,세포분열
19930117,하워즈 엔드
19910332,신정무문
20205514,대기 너머의 인상
20205513,한
20205498,스파이더 인 러브 
20205497,주크박스
20205420,물과힘
20205444,부케 1-10
20205407,구모
20205329,이페메랄 솔리디티
20205327,흙으로 된 둥지
20205354,디베르티멘토
20205326,몰튼 호러 시냅시스
20205325,크랙 글래스 율로지
20205353,샤르트르 연작
20205352,존재할 수 없음 
20205351,볼더 블루와 진주들 그리고...
20205350,블루 밸류
20205349,블랙 아이스
20205324,가을의
20204645,콘텐츠를 위한 촬영
20205069,아베 사다의 생애
20205043,내일
20205042,"하루카, 노스탤지어"
20205008,청춘 딩가딩가딩
20008873,검은 질주
19900036,있잖아요 비밀이에요
20080286,사랑의 동화
20133752,그녀의 이름은 베트남
20204402,패싱
20010238,메멘토
20100895,옥포만에 메아리칠 우리들의 노래를 위하여
20100896,전열
20208905,영화운동의 함성
20203641,1966: 나의 홍위병 시절
19928737,록 허드슨의 홈 무비
20147111,사탄탱고
20202545,속삭이는 페이지
19958017,가메라 - 대괴수 공중결전
19930069,홍등
19940332,귀주 이야기 
19950197,인생 
20188124,레옹 디 오리지널
20200682,머리빗
20200701,인공적인 관점 혹은 아나모포시스
20200677,듀엣
20200631,샌드맨
20200637,인 앱센시아
20200636,캘리그래퍼
20200676,봉헌물
20200668,고요한 밤 Ⅳ: 너 없이는 잘못될 수 없어
20200667,고요한 밤 Ⅲ: 빈 숲속의 이야기
20200666,고요한 밤 Ⅱ: 우리는 여전히 결혼 중?
20200630,고요한 밤 Ⅰ: 드라몰렛
20200403,포에버 모차르트
20080342,JLG/JLG 고다르의 자화상 특별전-JLG/JLG: 고다르의 자화상
20000108,리플리
19980071,첫사랑
19990113,스크림
19980154,나는 네가 지난 여름에 한 일을 알고 있다 
19980190,뤽 베송의 택시 
20120921,낭트의 자코
20001304,이삭줍는 사람들과 나
19970277,퍼니게임 
20209170,연분 2000
20209044,디지몬 어드벤처 : 운명적 만남
20209025,디지몬 어드벤처 02: 전편 - 디지몬 허리케인 상륙!! 후편 - 초절진화!! 황금의 디지멘탈
20208886,멀고도 가까운 
20208906,도시와 옷에 대한 노트 
19980044,벨벳 골드마인
20020086,배틀로얄
20208667,유랑북경
19950080,불멸의 연인 
20208587,다라의 개들
20208605,그의 엄마 목소리
20208437,소녀와 구름
20208466,푸가
20208436,사슴의 해
20208435,저주의 길
20208434,피사체
19998694,가메라 3 : 사신 이리스의 각성
20070650,가메라 2 - 레기온 내습
20207163,방동노파
20206492,구연기
20040719,영원과 하루
19930315,르네의 사생활 2
19958265,명일천애
20205371,용성정월
20205463,정연
20183561,먼지의 집
20147235,현대인
19998439,서브웨이 키즈
19991100,열대야
19998734,"기억의 표면, 표면에 대한 기억"
20123323,킬링 댄스
19998294,81 해적 디스코 왕이 되다
20081514,민들레
19920114,마돈나 진실 혹은 대담
19930173,캔디맨
19930084,금지된 사랑
19950356,007 골든 아이 
20008897,누룽지
20060753,내가 여기 있어요
20060826,진공의 시간
20123369,지하생활자
20193126,몸부림 치다
20193113,명기 피어나는 와이프 
20000146,목요일
19888055,십계 10편 : 네 이웃을 소유를 탐내지 말라
19888064,십계 9편 : 네 이웃의 아내를 탐내지 말라
19888063,십계 8편 : 거짓 증언하지 말라
19888062,십계 7편 : 도적질하지 말라
19888061,십계 6편 : 간음하지 말라
19888058,십계 3편 : 안식일을 지키라
19888059,십계 4편 : 부모를 공경하라
19888060,십계 5편 : 살인하지 말라
19888057,십계 2편 : 하느님의 이름을 망령되이 일컫지 말라
20191536,새
19918003,닫힌 교문을 열며
20191139,참견은 노 사랑은 오예
19998032,아이언 자이언트
19968603,허스토리
19930401,하우스 오브 스피리트
20190355,"어머니, 당신의 아들"
20190365,오! 꿈의 나라
20194979,작은 풀에도 이름 있으니
19990095,내 어머니의 모든 것
19991195,천상인간
19980147,메이드 인 홍콩 
19980142,재키 브라운 
19960120,저수지의 개들 
19980243,칼라송
20030030,레전드 오브 리타
20190166,변발의 유혹
20199646,세 가지 이야기 
20199662,무기력 증후군 
19848168,블러드 심플
20080480,우중산책
20135109,바틀 로켓
19950290,매디슨 카운티의 다리
19888316,스플렌도르
20000006,죽거나 혹은 나쁘거나
19960366,아름다운 비행 
19940281,프리 윌리 
19910247,터미네이터2 3D
19998621,동창회
19938182,아담스 패밀리 2
19960051,돼지가 우물에 빠진 날
19890057,달마가 동쪽으로 간 까닭은?
19990105,인랑
20008136,팬지와 담쟁이
20196026,노동자 뉴스 1호
20196009,전후 재일 50년사 '재일' - 역사편 
20080390,수자쿠
20147517,헬프리스
20196062,홍하곡
20121021,4월 9일
20195539,황하절련
19960042,축제
20195134,극장판 도라에몽: 진구와 양철인형 
20195104,캘린더
19970048,초록물고기
19908057,파업전야
20050167,"링2(1999년, 일본판)"
20193904,새
19968061,햇빛 자르는 아이
19920384,알라딘
20135974,알라딘
19910237,양들의 침묵
19980210,황혼에서 새벽까지
20126937,A Sight Of The Art
20193481,자유의지로 시를 쓰다.
19940238,천장지구 2
20070602,마녀배달부 키키
19940004,마누라 죽이기
20090007,3인조
19960002,미지왕
19900092,영심이
20100259,서유기 선리기연
19950283,서유기 월광보합 
19998810,로제타
20192002,블랙스노우
19910259,의적 로빈후드
19940116,쉰들러 리스트
19990220,노팅 힐
20191352,써드월드
20191444,말리와 소년
19910095,장군의 아들 2
20190896,황비홍-천하무인
20190895,엔드 메모리 (즉흥)
20190944,퀴-프로-쿼
20190943,불완전한 세 개의 이미지
19950050,아름다운 청년 전태일
19900087,꿈
19930153,클리프 행어
20199947,흑준마
19910158,종횡사해
20199824,단순한 형식
20090212,야반가성
