movieCd,movieNm
20020141,후아유
20060258,야연
20058559,리볼버
20010277,북경 자전거
20040556,킬 빌2
2022B183,강철의 연금술사 - 샴발라를 정복한 자
2022B184,개입자
2022B196,걸스라이프 무삭제
2022B206,고양이 소녀 (고양이 귀 소녀 키키)
2022B219,관능소설부인
2022B220,관능소설부인-성의 노리개가 된 부인
2022A275,그들만의 러브 매치 무삭제판
2022B257,극장판 빌리와 맨디 크리스마스를 구하라
2022B261,극장판 챠미 키티: 이상한 나라의 챠미
2022B262,극장판 챠미 키티: 키티 페어리와 열쇠 목걸이
2022A341,극한수역
2022B310,남자는 다 그래
2022B332,내 이름은 모더스티
2022B377,다크 디센트
2022B392,더 데트
2022B398,더 선
2022B412,도라에몽 극장판: 진구와 로봇왕국
2022B413,도라에몽 극장판: 진구와 바람의 마을
2022B415,도라에몽 극장판: 진구의 시공여행
2022B428,동경치한열차 무삭제
2022B465,로또섹스
2022A463,루팡 3세 스페셜: 천사의 책략
2022B473,립스틱
2022B485,마지막연인
2022B498,매춘굴의 비밀 (플레시 포 더 비스트)
2022B505,메시아
2022B525,몽상가들 무삭제판
2022B540,미안하다 한번하자
2022B542,미행
2022B547,밀회
2022B566,발키리 대작전
2022A532,방가방가 햄토리: 그랑프리 오로라골의 기적
2022A533,방가방가 햄토리: 방가방가랜드 대모험
2022B571,배신의욕망
2022B577,백마부인
2022B590,베테랑
2022B597,볼
2022B612,불량소년의 꿈
2022B634,비밀애
2022B649,사랑과 전쟁: 며느리 전성시대
2022B658,사이버 섹스게임
2022B660,사일런트
2022B669,상궁천하: 내관열락
2022B670,상궁천하: 상궁야사
2022B671,상궁천하: 상궁천하
2022B672,상궁천하: 소녀봉공
2022B673,상궁천하: 희빈나화
2022B688,샤크맨 (해머헤드: 샤크 프렌지)
2022A217,세이지 크릭의 기적
2022A600,세인트세이야 극장판: 천계편 서곡 - overture -
2022A630,스파이 엔젤
2022A190,스파이더맨: 얼티밋 빌런 쇼다운
2022B770,신만두부인속터졌네
2022B784,쑥떡집그누나
2022B803,아웃 오브 애쉬 
2022B808,아줌마 바람났네
2022B814,안돼요
2022B815,암호명 이웃집 아이들 작전명: 0호를 찾아라
2022A679,야쿠자 장례식
2022B837,언니얼굴
2022B839,언톨드 스토리
2022B841,얼라이브
2022B842,얼음에 갇히다 (아이스 바운드)
2022B871,여변호사치욕법정
2022A114,와일드 프린세스
2022B925,욕망의 대가
2022B943,원피스 스페셜 4기: 밀짚모자 루피 대장의 수사기록
2022B948,웰빙족 무삭제
2022B956,위험한 연극
2022B964,유부녀가정교사-성체험고백
2022B963,유부녀가정교사2-유혹의개인수업
2022B971,은빛의잿빛노트
2022B979,음란한 치한전철 무삭제
2022B991,의형제
2022A089,인페르노: 분노의 역류
2022C057,정세희의남자야장난치지말어
2022C058,정세희의폭로
2022C074,젖은붓펜
2022C086,주간실화
2022C088,주름치마
2022C127,창가의유혹
2022C128,창녀 무삭제판
2022A246,최전선 앞에 (비욘드 더 프론트 라인)
2022C147,추락하는유부녀(들켜버린정사)
2022A800,친구로 남기를 바래
2022A815,케어베어: 웃음마을 여행
2022A847,톰과 제리: 보물섬 대소동
2022C225,파워퍼프걸 스페셜
2022C226,파워퍼프걸 최고!
2022C236,퍼즐헤드
2022C243,푸콘가족
2022C273,한밤중의 진료실1
2022C274,한밤중의 진료실2
2022C284,햄토리 하무드 왕국의 공주님을 구하라
2022C285,햄토리와 신기한 도깨비 그림탑
2022C296,호랑이 여단
2022A107,007 제로
2022B128,2001매니악스
2022B146,9월이 오면 (웰컴 투 셉템버)
2022B157,F1무한도전 (미셀 베이앙)
2022B161,KM31
2022B162,OL의이중생활
20226335,어쩌다 마주친
20226279,다라트
20021081,아부나
20060095,콘스탄트 가드너
20226257,나디아와 사라
20226101,지붕
20225713,처녀 경매
20225712,수치 치료실
20060485,어느 일요일
20225617,졸업 영화
20040780,우작
20225503,잇 워즈 레이닝
20225516,소금
20225515,반너클
20225514,훈수꾼
20040677,웨일 라이더
20225429,입춘대길
20225428,홍탐정
20147768,라이 위드 미 감독판
20040598,해리포터와 아즈카반의 죄수
20020222,해리포터와 비밀의 방
20010291,해리포터와 마법사의 돌
20060712,나들이
20224880,나는 삶을 사랑하고 자전거를 타고 극장에 간다
20080858,"안녕, 용문객잔"
20224668,"스크린의 풍운아, 영화배우 김일해"
20223838,음옥 병동
20060250,귀향
20040666,나쁜 교육
20223731,극장에 가는 남자
20147269,레이디 퍼스트
20223491,더 커플
20060744,세이빙 맘
20223339,심문
20060365,수면의 과학
20223214,의사치욕
20223132,푸르른 날
20060386,황혼의 빛
20050270,과거가 없는 남자
20030153,영어완전정복
20031042,사돈
20212620,내가 꿈꾸던 삶은 이런 게 아니었어
20212619,검은 해변
20060721,이른 여름 슈퍼맨
20010264,아멜리에
20050162,카페 뤼미에르
20060277,타짜
20011492,"짧은 여행의 기록, 광주"
20211525,비자소
20010023,부킹쏘나타
20211389,베이징 오페라
20030440,자토이치
20147788,영웅: 천하의 시작
20050031,"무등산 타잔, 박흥숙"
20050017,달콤한 인생
20010017,무사
20050232,내 생애 가장 아름다운 일주일
20020238,연애소설
20060586,빵과 우유
20021326,"폐허, 숨을 쉬다"
20068994,젊은 여자
20040606,천년여우
20072140,니키리라고도 알려진
20210126,섹슈얼 네이처
20028864,별의 목소리
20101218,"구름의 저편, 약속의 장소"
20021031,남색대문
20072091,인플루엔자
20219940,"브랫, 집으로"
20060450,고백
20215751,아직 살아있다
20060423,드림걸즈
20020189,어바웃 어 보이
20020213,폰
20030074,이도공간
20050123,에로스
20217893,키아로스타미의 길
20030067,파 프롬 헤븐
20138107,자신에 적합한 얼굴
20218666,피조물의 찬가
20218665,칼키토스
20218646,31
20010251,분노의 질주
20102422,용호방
20072077,락큰롤에 있어 중요한 것 세가지
20048547,단속평형
20068742,우리 둘
20010084,마리이야기
20217998,꼬마 마법사 레미 포르테 : 개구리 바위의 비밀
20040487,범죄의 재구성
20010241,브리짓 존스의 일기
20182983,물 이야기 
20218082,능곡
20040462,빅 피쉬
20028576,텐
20129108,잘 가시오
20010092,아프리카
20217482,결혼기념일
20126848,노이로제
20126799,침을 뱉다
20060387,미녀는 괴로워
20060077,연리지
20030092,청풍명월(淸風明月)
20040559,나두야 간다
20020058,"버스, 정류장"
20050045,"안녕, 형아"
20050292,광식이 동생 광태
20060229,아이스케키
20060272,구미호 가족
20061223,소년은 울지 않는다
20010037,와이키키 브라더스
20020049,YMCA야구단
20028542,욕망
20040774,몽정기2
20050007,그때 그 사람들
20050344,여교수의 은밀한 매력
20060100,사생결단
20147280,추위에 날무대가리가 터진 게지
20030316,반지의 제왕 : 왕의 귀환
20020234,반지의 제왕 : 두개의 탑
20010083,반지의 제왕 : 반지원정대
20031184,인터스텔라 5555
20216481,대무위
20214983,에로스: 왕가위 감독 특별판
20050118,릴리 슈슈의 모든 것
20040704,하나와 앨리스
20010020,엽기적인 그녀
20060742,수화
20050310,해리 포터와 불의 잔
20040798,클로저
20214884,저일점적천공
20168689,반지의 제왕 : 왕의 귀환 (확장판)
20168664,반지의 제왕 : 두개의 탑 (확장판)
20168324,반지의 제왕 : 반지원정대 (확장판)
20203939,흉남과녀
20203912,BLACK DOOR : 검은 문
20203031,블루 먼데이
20203028,이것은 다큐멘터리가 아니다
20020054,일단뛰어
20030060,펀치 드렁크 러브
20050042,"지금, 만나러 갑니다"
20040703,"조제, 호랑이 그리고 물고기들"
20209370,킹덤 오브 헤븐: 디렉터스 컷
20070692,노가다
20201654,클레이 버드
20201595,헬싱 Ⅱ
20201573,헬싱 1
20040558,클레멘타인
20050313,아치와 씨팍
20201079,대책 없는 인생
2010A211,귀걸이
20030094,원더풀 데이즈
20060147,한반도
20090721,터칭 더 보이드
20120668,신비한 영어나라
20207369,두 여자
20040784,시티 오브 갓
20040605,착신아리
20040592,몬스터
20060807,새천년 건강체조
20040483,효자동 이발사
20108553,영웅 
20206230,포장
20206195,추잉껌 조각품 3부작
20206212,상하이
20206192,아침 청소
20206206,아침 목욕
20206191,혁명을 이루는 법
20205976,심청의 일기
20080779,해피 버스데이
20205549,미뉴엣
20205518,카메라 테이크 파이브
20205516,투 이스턴 헤어라인
20205476,데이라이트 문 
20205451,패스트 필름
20011023,복사 가게
20205446,부케 21-30
20205044,이유
20011231,4차원
20080287,밤의 여로
20147276,무빙 파노라마
20040463,마법경찰 갈갈이와 옥동자
20060444,나와 부엉이
20208827,어부로 살고 싶다-새만금 간척사업을 반대하는 사람들
20203624,삼켜버린 암흑
20203627,존 가필드
20060008,더 차일드
20122349,무화과
20193088,그림
20028801,마운틴헤드
20122351,덤
20192994,무다리
20200836,트로이 디렉터스 컷
20021375,황홀경
20110104,베이베를 원하세요?
20020114,워크 투 리멤버
20061244,철로 위의 사람들
20050112,배트맨 비긴즈
20021086,왠지 작은 찻잔과 밥그릇
20200640,유령 박물관
20021210,천하무쌍
20060061,히든
20080335,애프터 웨딩
20209043,디지몬 : 제볼루션
20209027,디지몬 세이버즈 : 궁극파워! 버스트 모드 발동!!
20209042,디지몬 테이머즈 : 폭주 디지몬 특급
20209041,디지몬 테이머즈 : 모험자들의 싸움
20209026,디지몬 어드벤처 02 : 디아블로몬의 역습
20208608,어둠 속으로
20208467,놀이
20048846,그림자 없는 사나이
20208461,모노트림
20207922,도쿄의 지하철
20070649,가메라 - 작은 용사들
20070122,혐오스런 마츠코의 일생
20206493,견정사망
20080289,비투스
20080259,작별
20070121,스토리 오브 O 3 - 르네의 사생활 3
20010050,고추 말리기
20031405,철서구 3부 : 철로
20204966,철서구 2부: 폐허
20011452,틱시 지구
20030433,말죽거리 잔혹사
20050239,너는 내 운명
20021129,에미 속 타는 줄도 모르고
20040640,연인
20060410,황후화
20191606,흉택유령
20060597,신 도시인
20191509,우리 집 이야기
20191445,마에스트로
20028649,괄사
20191128,돼지들
20011506,철권가족
20020062,케이티
20128429,빨간 구두 아가씨
20123212,모빌
20040665,베른의 기적
20060123,가족의 탄생
20060644,폴라로이드 작동법
20060582,사랑하는 소녀
20048742,나비
20011409,유리의 눈물
20030394,킬빌
20041047,다정한 입맞춤
20030128,굿바이 레닌
20018711,거긴 지금 몇시니?
20070427,여름 궁전
20190160,유격
20190159,기억의 향기
20197942,레드 사이렌
20190065,식스틴 블럭 - 특별판
20199696,피아노 조율사 
20199647,체홉의 모티브 
20050009,몽상가들
20050148,친절한 금자씨
20038570,가장과 익명
20060384,고마운 사람
20197777,가다 메이린
20070206,두 번째 사랑
20010013,봄날은 간다
20061258,애국자 게임
20050077,댄서의 순정
20060389,오래된 정원
20060247,해변의 여인
20050342,청연
20040612,신부수업
20040481,어린 신부
20196102,자아와 타자 
20020240,성냥팔이 소녀의 재림
20048817,"원래, 여성은 태양이었다: 신여성의 퍼스트 송"
20028669,계속되는 이상한 여행
20194895,두 얼간이 2
20050180,웰컴 투 동막골
20050163,왕후 심청
20194054,오디션
20060456,훼미리 사이즈 피자
20028852,달걀
20030139,28일 후
20193513,서브웨이 키즈 익스프레스
20060718,서브웨이 키즈 2002
20126939,탐정 반기평 
20070237,썸머 스톰
20191463,유령의 집
20191461,아시아의 유령
20191349,디스 앤드 어 밀리언 모어 라이츠
20191443,노키아
20072093,세계의 욕망
20070390,카모메 식당
20090344,요시노 이발관
20190892,타후스
20020106,복수는 나의 것
20050216,형사 Duelist
20040682,역도산
20040472,귀여워
20060134,짝패
20185280,허비 행콕: 무한한 가능성
20060347,판의 미로 - 오필리아와 세 개의 열쇠
20020010,영웅
20199742,파다
20199733,누구게?
20048994,시네바르다포토
20199271,"이데사, 곰, 그리고 기타 등등"
20070127,용호문
20060089,식스틴블럭
20199005,검사실 7
20198705,동양 이미지 - 반달 투어리즘
20020044,피아노 치는 대통령
20158707,서바이버 포 걸스
20121617,에일리언 아포칼립스
20169963,음란한 여관 여주인 : 빈방있어요!
20030029,선생 김봉두
20060506,히치하이킹
20110143,"파출부, 아니다"
20060432,"708호, 이등병의 편지"
20133405,오 마이 갓!
20040761,룩 앳 미
20021205,카테드라
20061037,소년과 TV
20197034,외로우세요?
20196986,골수팬
20196964,바로 이 순간
20196933,월요일의 창문
20196931,갈망
20123250,민들레
20196535,리오도르도 미오
20041298,이별
20196367,과외
20030023,대한민국 헌법 제1조
20040608,거미숲
20040583,아는 여자
20028314,통행증
20060114,퍼펙트 스트레인저
